LU,OWN_OCC,AV_TOTAL,LAND_SF,YR_BUILT,NUM_FLOORS
CD,Y,280000,746,74,1
CD,Y,324600,898,73,1
CD,Y,311800,746,73,1
CD,N,303800,746,73,1
CD,N,269100,898,73,1
CD,N,256800,746,73,1
CD,Y,304100,898,73,1
CD,N,256800,746,73,1
CD,Y,269100,898,73,1
CD,Y,248900,730,73,1
CD,Y,262100,730,73,1
CD,Y,248900,730,73,1
CD,Y,264300,730,73,1
CD,N,248900,730,73,1
CD,N,288100,730,73,1
CD,Y,258300,898,73,1
CD,Y,258300,898,73,1
CD,N,286500,746,73,1
CD,Y,304900,898,73,1
CD,N,286500,746,73,1
CD,N,304900,898,73,1
CD,Y,286500,746,73,1
CD,N,216900,580,73,1
CD,N,221000,580,73,1
CD,Y,214700,566,73,1
CD,N,221000,580,73,1
CD,Y,214700,566,73,1
CD,N,221000,580,73,1
CD,N,218700,566,71,1
CD,Y,214700,566,73,1
CD,N,220900,580,73,1
CD,Y,214700,566,73,1
CD,N,218700,566,73,1
CD,N,216900,580,73,1
E,N,1660900,26800,120,1
E,N,3409000,50000,120,2
E,N,7191600,360071,120,1
RC,N,1204000,18492,57,1
C,N,2343000,46127,69,2
C,N,2343000,46127,69,1
C,N,2343000,46127,69,1
C,N,2343000,46127,69,1
C,N,2343000,46127,54,1
C,N,428500,16249,69,1
R3,N,710900,3612,119,3
R3,N,1310330,3600,119,3
CD,Y,410500,985,20,1
CD,Y,417400,985,20,1
R2,Y,625400,4919,27,2
I,N,544500,16425,69,1
C,N,533000,9035,69,1
C,N,290400,9345,99,1
CD,Y,492200,1120,3,1
CD,N,493500,1085,3,1
CD,Y,535900,1268,3,1
CD,Y,481200,1145,92,1
CD,Y,470000,1113,92,1
CD,Y,470500,1113,92,1
CD,N,645700,1984,2,2
CD,Y,497000,983,2,1
CD,Y,491800,997,2,1
CD,Y,510500,1171,109,1
CD,Y,515100,1140,109,1
CD,Y,515100,1140,109,1
R4,N,964000,4922,99,3
CD,Y,457000,1049,94,1
CD,Y,396800,1000,94,1
CD,Y,485900,1114,94,1
CD,Y,446300,1014,99,1
CD,Y,401200,964,99,1
CD,Y,405200,986,99,1
R4,Y,547500,4421,109,3
R2,N,728400,4422,99,3
R3,Y,829900,4669,99,3
CD,Y,532600,1145,3,1
CD,N,561600,1249,3,1
CD,N,595700,1375,3,1
CD,Y,514600,1144,3,1
CD,Y,572000,1243,3,1
CD,Y,588400,1375,3,1
CD,Y,503300,1071,3,1
CD,Y,540800,1156,3,1
CD,Y,577000,1312,3,1
CD,Y,488500,1064,3,1
CD,Y,532400,1153,3,1
CD,Y,565700,1294,3,1
CD,Y,533600,1142,3,1
CD,Y,553800,1247,3,1
CD,Y,592000,1372,3,1
CD,Y,519900,1146,2,1
CD,Y,546400,1230,2,1
CD,Y,582600,1381,2,1
CD,Y,419400,1011,94,1
CD,Y,416700,980,94,1
CD,Y,439200,1054,94,1
R3,Y,800100,4067,94,3
R1,N,737500,4855,94,3
CD,Y,430400,1030,91,1
CD,N,428600,996,91,1
CD,Y,438400,1005,91,1
CD,Y,547100,1360,3,1
CD,Y,535100,1290,3,1
CD,Y,515600,1215,3,1
R2,Y,849000,47885,129,2
C,N,694400,54900,69,1
E,N,1213900,57347,120,1
E,N,1213900,57347,120,2
E,N,7024000,379841,120,1
I,N,967000,6404,16,2
C,N,441900,10025,64,2
C,N,441900,10025,94,1
R3,N,1059000,5640,29,3
CD,Y,376700,772,109,1
CD,Y,376700,772,109,1
CD,Y,389800,803,109,1
CD,Y,389900,803,109,1
CD,N,390000,803,109,1
CD,N,390000,803,109,1
CD,Y,309700,753,109,1
CD,Y,309700,753,109,1
CD,Y,312300,753,109,1
CD,Y,312300,753,109,1
CD,Y,312300,753,109,1
CD,Y,341700,753,109,1
CD,Y,308500,753,99,1
CD,Y,350400,753,99,1
CD,Y,300400,753,99,1
CD,Y,308500,753,99,1
CD,Y,308500,753,99,1
CD,N,320000,753,99,1
CD,Y,463600,1144,109,1
CD,Y,386100,1150,109,1
CD,Y,394900,1146,109,1
R3,Y,837500,4988,99,3
CD,Y,409200,1125,99,1
CD,Y,426600,1083,99,1
CD,Y,426600,1083,99,1
CD,N,440700,1080,99,1
CD,Y,401600,1041,99,1
CD,N,405200,1082,99,1
CD,Y,382700,1005,109,1
CD,N,378500,974,109,1
CD,Y,389300,1041,109,1
R3,N,954200,4554,92,3
CD,Y,384500,1130,78,1
CD,N,444100,1194,78,1
CD,Y,380900,1194,78,1
R3,N,995100,4798,27,3
CD,Y,474900,1028,109,1
CD,Y,467700,981,109,1
CD,Y,502800,1124,109,1
R3,Y,967900,4037,109,3
R3,N,730400,3982,94,3
CD,Y,409100,1039,94,1
CD,Y,411000,991,94,1
CD,N,433600,991,94,1
R3,N,814200,4553,109,3
R3,Y,648200,4662,99,3
R1,Y,478800,4771,69,1
R3,N,808600,4880,94,3
R3,Y,816700,4988,109,3
CD,Y,452100,988,99,3
CD,Y,433900,936,99,3
CD,Y,435700,944,99,3
CD,Y,611460,2330,2,2
CD,Y,499604,1084,2,1
CD,Y,570800,1293,2,1
R1,Y,528000,5314,67,1
R3,Y,848700,5423,109,3
R1,Y,541500,5531,69,1
R3,N,401800,5640,5,3
CD,Y,426900,932,119,1
CD,Y,422000,907,119,1
CD,Y,464800,1060,119,1
CD,N,562900,1015,2,1
CD,Y,568100,1015,2,1
CD,Y,561900,1001,2,1
R1,Y,633200,3600,124,2
CD,Y,402900,1207,114,1
CD,Y,449800,1028,114,1
CD,N,409600,1028,114,1
CD,Y,415100,891,114,1
CD,N,407900,900,114,1
CD,N,411400,914,114,1
R3,Y,942600,3600,114,3
CD,Y,654000,2419,119,2
CD,Y,614300,2278,119,3
CD,Y,616200,2274,119,3
CD,N,469500,1386,119,2
CD,Y,426700,1388,119,2
CD,Y,463700,1387,119,2
CD,Y,427200,1381,119,2
CD,Y,605400,1787,119,2
CD,Y,381100,1002,129,1
CD,Y,437100,1020,129,1
CD,Y,389600,1085,129,1
CD,N,395400,1231,30,3
CD,Y,387400,1236,30,3
CD,Y,395400,1231,30,3
R3,Y,806600,3600,119,3
R2,Y,706900,3600,129,2
R3,N,882800,3600,119,3
R3,Y,779900,3775,119,3
CD,Y,451100,1165,94,1
CD,Y,416600,1016,94,1
CD,N,415900,2369,94,1
R3,N,877200,3600,94,3
R3,N,1079000,5500,109,3
R3,Y,865200,4640,109,3
R3,N,1012700,4519,109,3
CD,Y,427800,985,89,1
CD,Y,423300,950,89,1
CD,Y,423300,950,89,1
R3,N,782000,4276,109,3
CD,N,501800,1035,3,1
CD,Y,496000,1002,3,1
CD,Y,496000,1002,3,1
A,N,4122000,15055,59,3
CD,Y,331100,801,89,1
CD,Y,331100,801,89,1
CD,N,337400,828,89,1
CD,Y,345400,828,83,1
CD,N,337400,828,89,1
CD,Y,337400,828,83,1
CD,N,333700,866,30,1
CD,Y,328200,866,30,1
CD,N,328200,866,30,1
CD,N,419900,1006,109,1
CD,N,423400,993,109,1
CD,Y,429900,1026,109,1
CD,Y,448600,1002,109,1
CD,Y,431000,978,109,1
CD,Y,443200,1037,109,1
CD,Y,328400,1011,93,1
CD,Y,358900,957,93,1
CD,Y,358900,957,93,1
R3,N,792300,4766,109,3
CD,Y,454700,1037,109,3
CD,N,451600,986,109,3
CD,Y,485900,1137,109,3
CD,N,359800,997,109,1
CD,Y,355800,943,109,1
CD,N,362800,943,109,1
CD,Y,381000,1055,169,1
CD,Y,379200,1007,169,1
CD,Y,439800,1029,169,1
R3,N,988680,5130,109,3
R3,N,826800,5262,93,3
R3,N,1091800,5394,109,3
R1,Y,701800,5529,31,1
CD,Y,459200,1120,90,1
CD,Y,631500,2015,15,2
CD,Y,550000,1480,18,2
R3,N,909100,4240,114,3
R3,N,788800,3600,89,3
CD,N,283400,665,89,1
CD,Y,280800,665,89,1
CD,Y,326000,665,89,1
CD,Y,281000,665,89,1
CD,N,296500,665,89,1
CD,Y,296400,665,89,1
R3,N,821900,3164,109,3
R1,Y,646800,3950,129,2
R2,Y,685200,3184,119,2
R3,Y,765400,3600,124,3
R3,N,728700,3600,109,2.5
R1,Y,695300,3600,13,3
R3,N,761600,3600,114,3
CD,Y,778400,1750,6,3
CD,Y,737300,1690,6,3
CD,Y,743900,1681,6,3
R1,N,852100,4648,123,3
R1,N,541900,6572,134,2
R3,N,959600,2880,114,3
CD,Y,372300,1055,107,1
CD,N,375900,1055,107,1
CD,Y,378900,1075,107,1
R3,Y,1092700,8748,109,3
R3,N,887000,4800,94,3
R3,N,950400,5892,99,3
R2,Y,554800,3600,119,2
R3,N,768100,3600,99,3
R2,Y,725400,3600,109,2.5
CD,Y,545800,1187,9,1
CD,Y,545800,1187,9,1
CD,N,552800,1209,9,1
CD,N,552100,1223,9,1
CD,Y,554600,1223,9,1
CD,Y,560200,1264,9,1
RC,N,731500,3093,119,3
R2,N,568100,2700,134,2
C,N,227500,2731,37,1
C,N,204500,2202,37,1
C,N,214000,2313,37,1
C,N,260500,3554,37,1
R1,Y,446900,2250,119,2
C,N,715500,5288,89,1
R3,N,779800,5395,129,3
CD,Y,402400,750,6,1
CD,Y,424500,810,6,1
CD,Y,426100,815,6,1
R2,Y,358700,1737,109,2
R3,N,679400,2362,134,3
R2,N,538900,1721,134,2
R3,N,824100,2673,134,3
R3,N,660000,2726,129,3
C,N,311577,2506,120,1
C,N,481855,3875,120,1
R2,N,770700,8078,119,2.5
E,N,488000,3424,114,3
CD,Y,448000,1810,114,2
CD,Y,438700,1004,114,1
CD,Y,397400,1089,114,1
R1,Y,656800,3575,18,2
R3,N,859800,3596,105,3
CD,Y,416300,1005,114,1
CD,Y,465600,1060,114,1
CD,Y,383300,1060,114,1
CD,Y,426700,1001,114,1
CD,Y,434400,1000,114,1
CD,Y,452000,1043,114,1
CD,Y,418200,1037,94,1
CD,Y,444300,1008,94,1
CD,Y,448700,1008,94,1
CD,Y,346900,1033,114,2
CD,Y,380700,992,114,1
CD,N,390900,1036,114,1
CD,Y,399500,1097,114,1
CD,Y,421300,947,114,1
CD,Y,378900,947,115,1
R2,Y,835000,3800,109,3
CD,Y,409000,1089,104,1
CD,Y,379700,1099,104,1
CD,N,382600,1099,104,1
CD,Y,433300,940,114,1
CD,Y,365300,940,114,1
CD,Y,365300,940,114,1
CD,Y,382200,975,114,1
CD,Y,409000,999,114,1
CD,Y,370700,999,114,1
R3,N,944900,4275,114,3
R3,N,802200,4230,101,3
CD,Y,384800,1055,114,1
CD,N,401300,1055,114,1
CD,Y,390200,1112,114,1
R3,N,791700,4140,119,3
RC,N,495000,10500,109,2
C,N,271800,6852,64,1
CD,Y,606000,1503,2,3
CD,Y,602600,1499,2,3
R2,Y,678400,8964,109,2
R3,Y,820600,8407,119,2.5
R1,Y,423400,3440,139,1.5
CD,N,429900,912,109,1
CD,Y,431100,912,109,1
CD,N,482800,912,109,1
R3,N,1049594,6342,119,2.5
R3,N,1049594,6342,119,3
R1,Y,535000,2415,109,2.5
R2,Y,657300,4657,109,2
R1,Y,917600,13464,159,2
CD,Y,409800,1034,114,1
CD,N,348200,989,114,1
CD,Y,370500,1041,114,1
CD,N,388000,1014,114,1
CD,Y,377300,1191,114,1
CD,Y,384100,1238,114,1
R3,Y,810300,4240,114,3
R3,Y,829900,4193,114,3
R1,N,541100,4152,36,2
R1,N,537500,4234,36,2
R1,Y,476000,2800,109,2.5
C,N,1489400,32027,59,1
C,N,1489400,32027,64,1
A,N,2164337,25710,59,3
A,N,631560,13536,64,3
R3,N,980200,10465,99,3
CD,Y,204900,1130,31,2
CD,Y,401800,1210,31,3
CD,Y,401800,1210,31,3
CD,Y,489300,1130,31,2
CD,Y,447200,1720,31,4
CD,Y,195100,1720,31,4
CD,Y,192700,1720,31,4
CD,Y,402100,1720,31,3
CD,Y,195100,1720,31,4
CD,Y,195100,1720,31,4
CD,Y,438000,1720,31,4
CD,Y,337000,860,31,2
CD,Y,402600,1720,31,4
CD,Y,365000,860,31,2
R3,N,901300,6803,69,3
A,N,251959,5400,64,3
R3,N,772400,5400,94,3
A,N,447482,9591,64,3
A,N,447482,9591,64,3
C,N,781700,22500,64,2
I,N,686400,46659,69,1
C,N,291599,16258,99,2
E,N,2507500,40220,31,1
RC,N,1155500,3320,120,4
A,N,1137500,4607,120,4
E,N,3978000,26792,101,3
CD,N,245900,540,34,1
CD,N,283300,684,34,1
CD,N,369700,1160,34,2
CD,Y,397300,1449,34,2
CD,Y,229200,475,34,1
CD,Y,247200,538,34,1
CD,Y,332800,877,34,2
CD,Y,411200,1142,34,2
A,N,14145663,167973,49,3
A,N,14145663,167973,49,3
A,N,14145663,167973,49,3
A,N,14145663,167973,49,3
R3,N,948100,4030,114,3
CD,Y,408500,933,114,1
CD,Y,409100,936,114,1
CD,Y,367100,936,114,1
R3,Y,980900,4230,114,3
CD,Y,497400,1067,2,1
CD,Y,503400,1058,2,1
CD,Y,505300,1064,2,1
CD,Y,390400,1047,94,1
CD,Y,408500,1053,94,1
CD,Y,408500,1053,94,1
CD,Y,413800,1053,119,1
CD,Y,397400,1056,119,1
CD,Y,396300,1061,119,1
R4,N,964000,10002,99,3
R4,N,964000,5280,99,3
R4,N,964000,5200,99,3
CD,Y,531000,1143,15,1
CD,Y,539900,1181,15,1
CD,Y,540100,1181,15,1
CD,Y,527800,1130,15,1
CD,Y,545300,1178,15,1
CD,Y,548000,1178,15,1
CD,Y,519800,1097,15,1
CD,N,527700,1106,15,1
CD,Y,538900,1106,15,1
R3,N,954800,5934,114,3
CD,Y,345100,1092,99,1
CD,N,413500,1090,99,1
CD,Y,402700,1099,99,1
A,N,4916500,71798,49,3
A,N,4916500,71798,43,3
A,N,4916500,71798,49,3
E,N,13393000,199006,74,3
R1,Y,1351800,21213,119,2
CD,Y,828400,2666,20,2
CD,N,876100,2723,20,2
CD,Y,712600,2723,20,2
CD,Y,821300,2670,20,2
R2,Y,653600,7450,94,1
R3,N,910000,5500,114,3
R2,Y,667000,5960,89,2
R3,Y,805100,6713,89,3
R3,N,858300,4400,94,3
R3,N,989900,10934,114,3
R3,Y,970900,11968,114,3
CD,Y,363600,956,114,1
CD,Y,326400,956,114,1
CD,Y,331600,1001,114,1
CD,Y,320400,1885,99,2
CD,Y,336100,947,99,1
CD,Y,383300,947,99,1
R3,Y,914000,8184,94,3
CD,Y,422600,970,18,1
CD,Y,399100,970,18,1
CD,Y,393600,970,18,1
CD,Y,376400,947,94,1
CD,Y,397800,947,94,1
CD,N,346400,1000,94,1
R3,Y,1018100,14758,89,3
R3,N,690500,2725,120,3
CD,Y,409200,775,4,1
CD,Y,425400,838,4,1
CD,Y,434800,876,4,1
R1,Y,1026200,30250,117,2
R1,Y,949700,24589,119,2
R1,Y,1081300,17724,109,2
R1,Y,573600,3727,114,2.5
R1,Y,819600,9862,119,2
R2,Y,624800,4769,114,2
R3,Y,735900,3276,114,3
R3,Y,784700,6173,109,2
R3,Y,681200,3069,84,3
R1,Y,490700,4532,109,1.5
CD,Y,391400,1028,114,1
CD,Y,412400,1026,114,1
CD,Y,414200,1036,114,1
R3,N,948000,4030,114,3
CD,Y,410700,1022,114,1
CD,Y,449300,1033,114,1
CD,Y,443200,1033,114,1
CD,Y,440300,1097,109,1
CD,N,422900,1263,109,1
CD,N,423100,1263,109,1
CD,Y,434000,919,114,1
CD,Y,448200,919,114,1
CD,Y,448200,919,114,1
CD,Y,680300,1833,18,3
CD,Y,649400,1830,18,3
CD,N,647500,1820,18,3
CD,Y,646700,1815,18,3
R3,N,984100,4230,114,3
CD,Y,400100,1046,114,1
CD,Y,398800,1045,114,1
CD,Y,424000,1177,114,1
CD,Y,459400,1051,114,1
CD,N,464600,1054,114,1
CD,Y,466600,1063,114,1
E,N,3105000,77924,49,4
E,N,3369800,170909,120,1
E,N,3369800,170909,119,1
E,N,3369800,170909,120,2
R1,N,1016000,15173,109,3
CD,N,472800,1049,114,1
CD,N,475400,1043,114,1
CD,N,483300,1078,114,1
CD,Y,343900,1028,114,1
CD,N,320000,999,114,1
CD,Y,330800,1005,114,1
R2,Y,784500,5130,120,2
E,N,713500,9592,109,2.5
E,N,550000,9330,109,2.5
R4,N,1030500,4790,109,3
R4,N,853000,5100,109,3
R3,N,915700,3368,114,3
CD,Y,389500,1055,114,1
CD,Y,394300,1055,114,1
CD,Y,411700,1055,114,1
CD,Y,434100,1190,114,1
CD,Y,432100,1179,114,1
CD,Y,477700,1179,114,1
R3,N,973000,4394,114,3
R2,Y,742500,5047,119,3
R3,N,887000,3799,114,3
R2,N,699700,4290,119,2
CD,Y,469400,1032,114,1
CD,N,531900,1237,114,1
CD,Y,477900,1056,114,1
CD,Y,450700,1006,114,1
CD,Y,444200,988,114,1
CD,Y,456900,996,114,1
R3,N,904900,2878,114,3
R3,Y,951200,3780,114,3
CD,Y,372400,1048,109,1
CD,Y,402900,1048,109,1
CD,Y,401400,1048,109,1
R3,Y,902100,3774,87,3
CD,Y,441100,1000,114,1
CD,Y,427500,1120,114,1
CD,Y,480700,1135,114,1
R3,N,907900,3585,88,3
R3,Y,851400,2180,114,3
CD,N,460900,897,114,1
CD,N,404400,897,114,1
CD,Y,454300,897,114,1
CD,Y,456400,889,114,1
CD,Y,452200,889,114,1
CD,Y,466000,942,114,1
R2,N,665040,5340,144,2.5
CD,Y,861400,2879,120,3
CD,Y,497300,1204,120,3
CD,Y,484100,1231,120,1
CD,Y,804400,2296,14,3
CD,Y,782700,2208,14,3
CD,Y,768000,2165,15,3
CD,Y,779900,2233,15,3
CD,N,756500,2162,15,3
CD,Y,787800,2053,17,2.5
CD,Y,791400,2059,17,2.5
R1,Y,854400,7879,119,2.5
RC,N,442500,4439,120,2
RC,Y,593000,4750,79,2.5
CD,N,607300,1415,4,1
CD,Y,610700,1431,4,1
CD,Y,634700,1598,4,1
R3,N,1093900,3016,139,3
R1,Y,418100,2204,144,2
CD,Y,444200,1500,109,2.5
CD,Y,601900,2648,109,2
C,N,453000,2296,99,1
C,N,756500,3649,64,1
R3,N,984800,3910,114,3
E,N,23080000,181714,120,3
CD,Y,321000,862,114,1
CD,Y,343100,925,114,1
CD,N,343100,925,114,1
CD,N,360300,850,114,1
CD,N,397000,829,114,1
CD,Y,405900,860,114,2
R1,Y,555700,2757,129,2
R4,N,1185000,6000,99,3
R4,N,1185000,6000,99,3
R3,N,1258300,4200,114,3
R3,Y,1206800,4000,114,3
CD,Y,385200,1056,109,1
CD,N,407100,1075,119,1
CD,Y,503500,1075,119,1
CD,Y,422900,990,109,1
CD,Y,411600,910,109,1
CD,Y,411600,910,109,1
R4,N,1185000,4500,109,3
R2,Y,910900,4675,129,2
CD,Y,430900,1060,129,2
CD,Y,488500,1060,129,2
R2,Y,802200,2835,129,2
R1,Y,535200,2386,114,2
R1,Y,479300,1474,114,2
R1,Y,456800,1283,114,2
R1,Y,496900,1925,99,2
CD,Y,456300,912,120,1
CD,Y,427700,1060,120,1
CD,Y,467200,887,120,1
R2,N,719565,6274,118,3
R1,Y,814500,5806,134,2
R1,N,654200,5859,114,2
R2,Y,893100,5911,109,2.5
R1,N,470700,3224,99,1
R1,Y,581200,3250,139,2
R1,Y,742700,10720,135,2
R1,Y,670500,12600,159,1.5
R2,N,765000,3400,139,2
R2,N,876800,3150,139,2
R1,Y,474400,2949,139,1
R2,Y,815300,2739,139,2
R1,Y,729800,5400,32,2
R1,Y,698000,5400,139,2
R3,Y,1040900,5173,139,3
R2,Y,973200,6960,119,2
R1,Y,716700,3162,92,2
R1,Y,588300,3071,119,2
R2,Y,752500,3085,139,2
R1,N,387500,2475,139,2
CD,Y,708000,1800,20,3
CD,Y,684700,1800,20,3
R3,N,770400,4800,139,3
CD,Y,643700,1080,119,1
CD,Y,683400,1162,119,1
R1,Y,585300,5448,139,2
R1,N,678700,5800,184,2
R2,Y,780400,3851,129,2.5
R1,Y,438500,1620,139,2
CD,N,307500,675,129,1
CD,Y,355500,720,129,1
CD,N,355500,720,129,1
R1,Y,445300,2220,99,2
R2,Y,728700,2770,139,2
R3,Y,813100,3500,139,2
R1,N,641100,6410,139,2
CD,Y,601500,2247,119,2
CD,Y,422900,1212,119,2
CD,Y,431200,1018,119,2
CD,Y,360100,874,114,1
CD,Y,411900,863,114,1
CD,Y,358300,863,114,1
R3,N,892500,6296,114,3
CD,Y,674700,2078,17,3
CD,Y,654981,2084,17,2
R1,Y,407000,2395,114,2
R2,N,642100,2464,104,2
R1,Y,612900,5600,129,2
R4,N,893000,6877,120,2.5
R2,N,716600,5908,119,2
R3,N,834200,3728,139,3
R1,Y,276700,1964,119,1
R1,N,334000,2580,144,2
R2,N,674700,2577,139,2
CD,Y,317800,633,139,1
CD,Y,460600,1286,139,2
CD,N,348600,756,139,3
R1,Y,655500,4767,144,2
R3,Y,1034300,4575,114,3
R1,Y,581400,4383,139,1
R1,Y,554900,4090,159,2
R1,Y,495600,4026,119,2
R1,Y,665400,3657,114,2
R4,N,1787000,5891,2,3
R4,N,1787000,5891,2,3
C,N,524500,3120,109,2.5
RC,N,1119500,3190,114,3
EA,N,7847000,43037,37,7
R3,N,936300,6783,109,3
CD,Y,426600,888,107,1
CD,Y,418700,872,107,1
CD,N,425700,906,107,1
R3,N,992800,6660,114,3
R3,Y,1056400,6609,114,3
R3,N,993500,6558,114,3
R3,N,1103600,6507,114,3
R3,N,981100,6456,114,3
R3,Y,1010300,6405,114,3
CD,Y,472200,902,114,1
CD,Y,469800,876,114,1
CD,Y,484500,876,114,1
R3,Y,1048000,6305,114,3
R3,Y,1035000,6254,114,3
CD,N,425400,873,114,1
CD,Y,428600,861,114,1
CD,Y,454900,910,114,1
R3,N,1120100,6152,114,3
CD,Y,389100,881,114,1
CD,Y,389500,860,114,1
CD,Y,437300,860,114,1
R3,N,927100,3850,114,3
CD,Y,455400,899,114,1
CD,Y,441600,902,114,1
CD,Y,448800,932,114,1
C,N,895500,9286,109,1
R2,Y,734900,3500,99,2
R3,N,960900,4000,120,2
R3,Y,763400,2172,134,2
R1,Y,396800,1781,114,2
R1,Y,529100,4170,109,2
R1,Y,485600,3494,119,2
R2,Y,791300,5504,119,2
R1,N,611500,4827,129,2
R1,Y,633800,5000,109,1
R1,N,414900,5000,219,2
R1,Y,562600,5160,119,1.5
R2,Y,741200,3287,119,2
R1,Y,496100,2310,139,2
CD,Y,648300,1544,13,3
CD,Y,647300,1533,13,3
R2,Y,517500,1950,114,2
R2,Y,509300,2300,119,2
R2,N,649300,1913,114,2
R2,Y,730100,5000,114,2
R1,Y,712400,10294,139,2
R1,Y,465700,4250,114,1.5
R2,Y,878000,4250,119,3
CD,Y,316300,702,109,1
CD,Y,316300,702,109,1
CD,N,316300,702,109,1
CD,Y,350400,702,109,1
CD,Y,299200,702,109,1
CD,Y,316300,702,109,1
CD,N,435800,813,2,1
CD,N,435800,813,2,1
CD,Y,436900,813,2,1
CD,N,435700,813,2,1
CD,Y,423300,813,2,1
CD,N,435700,813,2,1
CD,Y,415100,1070,114,1
CD,Y,441400,908,114,1
CD,N,378100,927,114,1
CD,Y,373500,1098,99,1
CD,Y,378300,1077,99,1
CD,Y,433600,1077,99,1
R4,N,1395000,4675,109,3
E,N,709200,4250,128,3
CD,Y,351900,868,109,1
CD,Y,339200,910,109,1
CD,Y,359500,980,109,1
R1,Y,651500,4250,99,2
R3,N,976200,2125,119,3
R3,N,989400,2125,119,3
CD,Y,385500,786,114,3
CD,Y,402800,858,114,3
CD,Y,442700,931,114,3
CD,Y,487200,1013,92,1
CD,Y,474800,1005,92,1
CD,N,518400,1014,92,1
R3,N,1027300,4781,114,3
C,N,892000,3973,109,1
C,N,998000,6318,109,1
R3,N,849500,2605,114,3
R3,Y,1056100,4500,114,3
R3,N,1056200,4500,114,3
R3,N,972500,4500,134,3
CD,Y,527400,1277,114,1
CD,Y,442300,947,114,1
CD,Y,440900,947,114,1
R3,N,931600,3000,114,3
CD,N,317200,755,114,1
CD,Y,326400,893,114,1
CD,Y,329200,893,114,1
R3,N,761300,3000,114,3
CD,Y,332400,755,3,1
CD,Y,469900,1527,3,2
R2,Y,782500,2268,119,2.5
CD,N,338100,792,109,1
CD,N,516700,1570,109,2
CD,N,338100,792,109,1
CD,Y,577100,1570,109,2
R4,N,1395000,4500,109,3
CD,Y,365300,760,109,1
CD,Y,365300,760,109,1
CD,N,359800,760,109,1
CD,Y,359800,760,109,1
CD,N,365300,760,109,1
CD,Y,365300,760,109,1
CD,Y,477200,1060,119,1
CD,Y,457000,955,119,1
CD,Y,649400,1960,119,2
CD,Y,728000,2165,119,3
CD,N,324800,1068,114,2
CD,Y,427100,1747,114,2
R1,Y,665200,4500,33,2
CD,Y,395000,945,114,1
CD,N,398000,945,114,1
CD,Y,397700,945,114,1
CD,Y,399200,914,114,1
CD,Y,402700,917,114,1
CD,Y,402700,917,114,1
CD,Y,370400,817,119,1
CD,Y,407400,825,119,1
CD,Y,424300,897,119,1
CD,Y,389100,812,119,1
CD,Y,377600,823,119,1
CD,N,389300,897,119,1
R2,N,538077,4500,114,2
R3,N,921100,2115,119,3
R3,N,829800,2115,119,3
R2,Y,626600,4500,101,2
R4,N,1185000,4770,109,3
R3,N,991600,4500,114,3
R2,Y,967700,4500,109,2.5
CD,Y,342700,889,104,1
CD,Y,417100,889,104,1
CD,Y,403600,889,104,1
R3,Y,868600,2992,114,3
R2,Y,782200,2997,114,2
CD,N,335700,906,114,1
CD,N,335500,892,114,1
CD,N,335300,892,114,1
R3,N,989300,3956,109,2.5
R3,N,843800,4014,114,3
CD,Y,460200,987,114,1
CD,Y,457400,975,114,1
CD,N,485300,987,114,1
R3,Y,1094600,3112,114,3
CD,Y,344200,1084,114,1
CD,N,347600,1047,114,1
CD,N,388400,1047,114,1
R3,N,991600,3119,114,3
R3,N,958700,3138,114,3
R3,N,1213858,3156,114,3
CD,Y,398000,1188,114,1
CD,Y,397200,1181,114,1
CD,N,471900,2598,114,2
CD,Y,465148,1460,119,2
CD,Y,441100,940,119,1
CD,Y,379300,2015,119,1
CD,Y,449000,1105,114,1
CD,Y,358800,920,114,1
CD,Y,433100,1920,114,1
R3,N,1009500,3200,114,3
CD,Y,467800,971,114,1
CD,Y,473600,1002,114,1
CD,Y,476400,1002,114,1
R3,N,1007100,3200,119,3
R3,N,1066700,3200,114,3
R3,N,1236300,3200,114,3
CD,Y,325600,884,114,1
CD,N,313800,884,114,1
CD,Y,308500,844,114,1
C,N,422000,3250,30,1
C,N,472500,4121,30,1
R2,N,781700,3698,119,2
R2,N,1084100,3994,119,2
R2,Y,935200,3990,114,2
CD,N,556000,1075,114,1
CD,Y,545300,1033,114,1
CD,Y,518800,1062,114,1
CD,Y,513700,1092,118,1
CD,Y,507200,1072,118,1
CD,Y,428100,840,118,1
R2,N,848300,3317,114,2
R2,Y,850900,3315,114,2
CD,Y,438400,1053,129,1
CD,Y,438000,1025,129,1
CD,Y,438800,1055,129,1
R3,N,329100,3315,106,3
CD,Y,396500,1027,129,1
CD,N,465800,1293,129,1
CD,Y,417800,2789,129,1
R1,Y,913700,3970,7,3
R1,Y,473400,3920,59,2
R1,N,462700,2734,59,2
R1,Y,477700,2718,59,2
R1,N,453000,2716,59,2
R1,Y,470900,3500,59,2
CD,Y,399700,1075,120,1
CD,N,396000,1052,120,1
CD,Y,376800,1120,120,1
R3,Y,1084500,3930,111,3
CD,N,462000,1116,79,1
CD,Y,454700,1092,79,1
CD,Y,454700,1092,79,1
R3,Y,979900,3950,114,3
R3,Y,1021300,3780,99,3
R4,N,1185000,5781,99,3
CD,Y,326800,803,99,1
CD,Y,357700,803,99,1
CD,Y,346000,834,99,1
CD,Y,378500,834,99,1
CD,Y,340200,834,99,1
CD,N,340200,834,99,1
CD,Y,351100,700,109,1
CD,Y,318300,700,109,1
